Temperatura;Kernel;Modelo;Passo;Coeficientes
3;1;Linear.TmpMaxMin;199;0,0833333333333333
2;1;Linear.TmpMedia;199;0,0833333333333333
0;1;Linear.Univariado;199;0,0833333333333333
1;0;Radial.TmpMaxima;199;0,0833333333333333
3;0;Radial.TmpMaxMin;199;0,0833333333333333
2;0;Radial.TmpMedia;199;0,0833333333333333
0;0;Radial.Univariado;199;0,0833333333333333
1;2;RedeNeural.TmpMaxima;199;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;199;0,0833333333333333
2;2;RedeNeural.TmpMedia;199;0,0833333333333333
0;2;RedeNeural.Univariado;199;0,0833333333333333
NA;NA;(Intercept);200;0
1;1;Linear.TmpMaxima;200;0,0833333333333333
3;1;Linear.TmpMaxMin;200;0,0833333333333333
2;1;Linear.TmpMedia;200;0,0833333333333333
0;1;Linear.Univariado;200;0,0833333333333333
1;0;Radial.TmpMaxima;200;0,0833333333333333
3;0;Radial.TmpMaxMin;200;0,0833333333333333
2;0;Radial.TmpMedia;200;0,0833333333333333
0;0;Radial.Univariado;200;0,0833333333333333
1;2;RedeNeural.TmpMaxima;200;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;200;0,0833333333333333
2;2;RedeNeural.TmpMedia;200;0,0833333333333333
0;2;RedeNeural.Univariado;200;0,0833333333333333
NA;NA;(Intercept);201;0
1;1;Linear.TmpMaxima;201;0,0833333333333333
3;1;Linear.TmpMaxMin;201;0,0833333333333333
2;1;Linear.TmpMedia;201;0,0833333333333333
0;1;Linear.Univariado;201;0,0833333333333333
1;0;Radial.TmpMaxima;201;0,0833333333333333
3;0;Radial.TmpMaxMin;201;0,0833333333333333
2;0;Radial.TmpMedia;201;0,0833333333333333
0;0;Radial.Univariado;201;0,0833333333333333
1;2;RedeNeural.TmpMaxima;201;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;201;0,0833333333333333
2;2;RedeNeural.TmpMedia;201;0,0833333333333333
0;2;RedeNeural.Univariado;201;0,0833333333333333
NA;NA;(Intercept);202;0
1;1;Linear.TmpMaxima;202;0,0833333333333333
3;1;Linear.TmpMaxMin;202;0,0833333333333333
2;1;Linear.TmpMedia;202;0,0833333333333333
0;1;Linear.Univariado;202;0,0833333333333333
1;0;Radial.TmpMaxima;202;0,0833333333333333
3;0;Radial.TmpMaxMin;202;0,0833333333333333
2;0;Radial.TmpMedia;202;0,0833333333333333
0;0;Radial.Univariado;202;0,0833333333333333
1;2;RedeNeural.TmpMaxima;202;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;202;0,0833333333333333
2;2;RedeNeural.TmpMedia;202;0,0833333333333333
0;2;RedeNeural.Univariado;202;0,0833333333333333
NA;NA;(Intercept);203;0
1;1;Linear.TmpMaxima;203;0,0833333333333333
3;1;Linear.TmpMaxMin;203;0,0833333333333333
2;1;Linear.TmpMedia;203;0,0833333333333333
0;1;Linear.Univariado;203;0,0833333333333333
1;0;Radial.TmpMaxima;203;0,0833333333333333
3;0;Radial.TmpMaxMin;203;0,0833333333333333
2;0;Radial.TmpMedia;203;0,0833333333333333
0;0;Radial.Univariado;203;0,0833333333333333
1;2;RedeNeural.TmpMaxima;203;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;203;0,0833333333333333
2;2;RedeNeural.TmpMedia;203;0,0833333333333333
0;2;RedeNeural.Univariado;203;0,0833333333333333
NA;NA;(Intercept);204;0
1;1;Linear.TmpMaxima;204;0,0833333333333333
3;1;Linear.TmpMaxMin;204;0,0833333333333333
2;1;Linear.TmpMedia;204;0,0833333333333333
0;1;Linear.Univariado;204;0,0833333333333333
1;0;Radial.TmpMaxima;204;0,0833333333333333
3;0;Radial.TmpMaxMin;204;0,0833333333333333
2;0;Radial.TmpMedia;204;0,0833333333333333
0;0;Radial.Univariado;204;0,0833333333333333
1;2;RedeNeural.TmpMaxima;204;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;204;0,0833333333333333
2;2;RedeNeural.TmpMedia;204;0,0833333333333333
0;2;RedeNeural.Univariado;204;0,0833333333333333
NA;NA;(Intercept);205;0
1;1;Linear.TmpMaxima;205;0,0833333333333333
3;1;Linear.TmpMaxMin;205;0,0833333333333333
2;1;Linear.TmpMedia;205;0,0833333333333333
0;1;Linear.Univariado;205;0,0833333333333333
1;0;Radial.TmpMaxima;205;0,0833333333333333
3;0;Radial.TmpMaxMin;205;0,0833333333333333
2;0;Radial.TmpMedia;205;0,0833333333333333
0;0;Radial.Univariado;205;0,0833333333333333
1;2;RedeNeural.TmpMaxima;205;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;205;0,0833333333333333
2;2;RedeNeural.TmpMedia;205;0,0833333333333333
0;2;RedeNeural.Univariado;205;0,0833333333333333
NA;NA;(Intercept);206;0
1;1;Linear.TmpMaxima;206;0,0833333333333333
3;1;Linear.TmpMaxMin;206;0,0833333333333333
2;1;Linear.TmpMedia;206;0,0833333333333333
0;1;Linear.Univariado;206;0,0833333333333333
1;0;Radial.TmpMaxima;206;0,0833333333333333
3;0;Radial.TmpMaxMin;206;0,0833333333333333
2;0;Radial.TmpMedia;206;0,0833333333333333
0;0;Radial.Univariado;206;0,0833333333333333
1;2;RedeNeural.TmpMaxima;206;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;206;0,0833333333333333
2;2;RedeNeural.TmpMedia;206;0,0833333333333333
0;2;RedeNeural.Univariado;206;0,0833333333333333
NA;NA;(Intercept);207;0
1;1;Linear.TmpMaxima;207;0,0833333333333333
3;1;Linear.TmpMaxMin;207;0,0833333333333333
2;1;Linear.TmpMedia;207;0,0833333333333333
0;1;Linear.Univariado;207;0,0833333333333333
1;0;Radial.TmpMaxima;207;0,0833333333333333
3;0;Radial.TmpMaxMin;207;0,0833333333333333
2;0;Radial.TmpMedia;207;0,0833333333333333
0;0;Radial.Univariado;207;0,0833333333333333
1;2;RedeNeural.TmpMaxima;207;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;207;0,0833333333333333
2;2;RedeNeural.TmpMedia;207;0,0833333333333333
0;2;RedeNeural.Univariado;207;0,0833333333333333
NA;NA;(Intercept);208;0
1;1;Linear.TmpMaxima;208;0,0833333333333333
3;1;Linear.TmpMaxMin;208;0,0833333333333333
2;1;Linear.TmpMedia;208;0,0833333333333333
0;1;Linear.Univariado;208;0,0833333333333333
1;0;Radial.TmpMaxima;208;0,0833333333333333
3;0;Radial.TmpMaxMin;208;0,0833333333333333
2;0;Radial.TmpMedia;208;0,0833333333333333
0;0;Radial.Univariado;208;0,0833333333333333
1;2;RedeNeural.TmpMaxima;208;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;208;0,0833333333333333
2;2;RedeNeural.TmpMedia;208;0,0833333333333333
0;2;RedeNeural.Univariado;208;0,0833333333333333
NA;NA;(Intercept);209;0
1;1;Linear.TmpMaxima;209;0,0833333333333333
3;1;Linear.TmpMaxMin;209;0,0833333333333333
2;1;Linear.TmpMedia;209;0,0833333333333333
0;1;Linear.Univariado;209;0,0833333333333333
1;0;Radial.TmpMaxima;209;0,0833333333333333
3;0;Radial.TmpMaxMin;209;0,0833333333333333
2;0;Radial.TmpMedia;209;0,0833333333333333
0;0;Radial.Univariado;209;0,0833333333333333
1;2;RedeNeural.TmpMaxima;209;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;209;0,0833333333333333
2;2;RedeNeural.TmpMedia;209;0,0833333333333333
0;2;RedeNeural.Univariado;209;0,0833333333333333
NA;NA;(Intercept);210;0
1;1;Linear.TmpMaxima;210;0,0833333333333333
3;1;Linear.TmpMaxMin;210;0,0833333333333333
2;1;Linear.TmpMedia;210;0,0833333333333333
0;1;Linear.Univariado;210;0,0833333333333333
1;0;Radial.TmpMaxima;210;0,0833333333333333
3;0;Radial.TmpMaxMin;210;0,0833333333333333
2;0;Radial.TmpMedia;210;0,0833333333333333
0;0;Radial.Univariado;210;0,0833333333333333
1;2;RedeNeural.TmpMaxima;210;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;210;0,0833333333333333
2;2;RedeNeural.TmpMedia;210;0,0833333333333333
0;2;RedeNeural.Univariado;210;0,0833333333333333
NA;NA;(Intercept);211;0
1;1;Linear.TmpMaxima;211;0,0833333333333333
3;1;Linear.TmpMaxMin;211;0,0833333333333333
2;1;Linear.TmpMedia;211;0,0833333333333333
0;1;Linear.Univariado;211;0,0833333333333333
1;0;Radial.TmpMaxima;211;0,0833333333333333
3;0;Radial.TmpMaxMin;211;0,0833333333333333
2;0;Radial.TmpMedia;211;0,0833333333333333
0;0;Radial.Univariado;211;0,0833333333333333
1;2;RedeNeural.TmpMaxima;211;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;211;0,0833333333333333
2;2;RedeNeural.TmpMedia;211;0,0833333333333333
0;2;RedeNeural.Univariado;211;0,0833333333333333
NA;NA;(Intercept);212;0
1;1;Linear.TmpMaxima;212;0,0833333333333333
3;1;Linear.TmpMaxMin;212;0,0833333333333333
2;1;Linear.TmpMedia;212;0,0833333333333333
0;1;Linear.Univariado;212;0,0833333333333333
1;0;Radial.TmpMaxima;212;0,0833333333333333
3;0;Radial.TmpMaxMin;212;0,0833333333333333
2;0;Radial.TmpMedia;212;0,0833333333333333
0;0;Radial.Univariado;212;0,0833333333333333
1;2;RedeNeural.TmpMaxima;212;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;212;0,0833333333333333
2;2;RedeNeural.TmpMedia;212;0,0833333333333333
0;2;RedeNeural.Univariado;212;0,0833333333333333
NA;NA;(Intercept);213;0
1;1;Linear.TmpMaxima;213;0,0833333333333333
3;1;Linear.TmpMaxMin;213;0,0833333333333333
2;1;Linear.TmpMedia;213;0,0833333333333333
0;1;Linear.Univariado;213;0,0833333333333333
1;0;Radial.TmpMaxima;213;0,0833333333333333
3;0;Radial.TmpMaxMin;213;0,0833333333333333
2;0;Radial.TmpMedia;213;0,0833333333333333
0;0;Radial.Univariado;213;0,0833333333333333
1;2;RedeNeural.TmpMaxima;213;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;213;0,0833333333333333
2;2;RedeNeural.TmpMedia;213;0,0833333333333333
0;2;RedeNeural.Univariado;213;0,0833333333333333
NA;NA;(Intercept);214;0
1;1;Linear.TmpMaxima;214;0,0833333333333333
3;1;Linear.TmpMaxMin;214;0,0833333333333333
2;1;Linear.TmpMedia;214;0,0833333333333333
0;1;Linear.Univariado;214;0,0833333333333333
1;0;Radial.TmpMaxima;214;0,0833333333333333
3;0;Radial.TmpMaxMin;214;0,0833333333333333
2;0;Radial.TmpMedia;214;0,0833333333333333
0;0;Radial.Univariado;214;0,0833333333333333
1;2;RedeNeural.TmpMaxima;214;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;214;0,0833333333333333
2;2;RedeNeural.TmpMedia;214;0,0833333333333333
0;2;RedeNeural.Univariado;214;0,0833333333333333
NA;NA;(Intercept);215;0
1;1;Linear.TmpMaxima;215;0,0833333333333333
3;1;Linear.TmpMaxMin;215;0,0833333333333333
2;1;Linear.TmpMedia;215;0,0833333333333333
0;1;Linear.Univariado;215;0,0833333333333333
1;0;Radial.TmpMaxima;215;0,0833333333333333
3;0;Radial.TmpMaxMin;215;0,0833333333333333
2;0;Radial.TmpMedia;215;0,0833333333333333
0;0;Radial.Univariado;215;0,0833333333333333
1;2;RedeNeural.TmpMaxima;215;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;215;0,0833333333333333
2;2;RedeNeural.TmpMedia;215;0,0833333333333333
0;2;RedeNeural.Univariado;215;0,0833333333333333
NA;NA;(Intercept);216;0
1;1;Linear.TmpMaxima;216;0,0833333333333333
3;1;Linear.TmpMaxMin;216;0,0833333333333333
2;1;Linear.TmpMedia;216;0,0833333333333333
0;1;Linear.Univariado;216;0,0833333333333333
1;0;Radial.TmpMaxima;216;0,0833333333333333
3;0;Radial.TmpMaxMin;216;0,0833333333333333
2;0;Radial.TmpMedia;216;0,0833333333333333
0;0;Radial.Univariado;216;0,0833333333333333
1;2;RedeNeural.TmpMaxima;216;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;216;0,0833333333333333
2;2;RedeNeural.TmpMedia;216;0,0833333333333333
0;2;RedeNeural.Univariado;216;0,0833333333333333
NA;NA;(Intercept);217;0
1;1;Linear.TmpMaxima;217;0,0833333333333333
3;1;Linear.TmpMaxMin;217;0,0833333333333333
2;1;Linear.TmpMedia;217;0,0833333333333333
0;1;Linear.Univariado;217;0,0833333333333333
1;0;Radial.TmpMaxima;217;0,0833333333333333
3;0;Radial.TmpMaxMin;217;0,0833333333333333
2;0;Radial.TmpMedia;217;0,0833333333333333
0;0;Radial.Univariado;217;0,0833333333333333
1;2;RedeNeural.TmpMaxima;217;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;217;0,0833333333333333
2;2;RedeNeural.TmpMedia;217;0,0833333333333333
0;2;RedeNeural.Univariado;217;0,0833333333333333
NA;NA;(Intercept);218;0
1;1;Linear.TmpMaxima;218;0,0833333333333333
3;1;Linear.TmpMaxMin;218;0,0833333333333333
2;1;Linear.TmpMedia;218;0,0833333333333333
0;1;Linear.Univariado;218;0,0833333333333333
1;0;Radial.TmpMaxima;218;0,0833333333333333
3;0;Radial.TmpMaxMin;218;0,0833333333333333
2;0;Radial.TmpMedia;218;0,0833333333333333
0;0;Radial.Univariado;218;0,0833333333333333
1;2;RedeNeural.TmpMaxima;218;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;218;0,0833333333333333
2;2;RedeNeural.TmpMedia;218;0,0833333333333333
0;2;RedeNeural.Univariado;218;0,0833333333333333
NA;NA;(Intercept);219;0
1;1;Linear.TmpMaxima;219;0,0833333333333333
3;1;Linear.TmpMaxMin;219;0,0833333333333333
2;1;Linear.TmpMedia;219;0,0833333333333333
0;1;Linear.Univariado;219;0,0833333333333333
1;0;Radial.TmpMaxima;219;0,0833333333333333
3;0;Radial.TmpMaxMin;219;0,0833333333333333
2;0;Radial.TmpMedia;219;0,0833333333333333
0;0;Radial.Univariado;219;0,0833333333333333
1;2;RedeNeural.TmpMaxima;219;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;219;0,0833333333333333
2;2;RedeNeural.TmpMedia;219;0,0833333333333333
0;2;RedeNeural.Univariado;219;0,0833333333333333
NA;NA;(Intercept);220;0
1;1;Linear.TmpMaxima;220;0,0833333333333333
3;1;Linear.TmpMaxMin;220;0,0833333333333333
2;1;Linear.TmpMedia;220;0,0833333333333333
0;1;Linear.Univariado;220;0,0833333333333333
1;0;Radial.TmpMaxima;220;0,0833333333333333
3;0;Radial.TmpMaxMin;220;0,0833333333333333
2;0;Radial.TmpMedia;220;0,0833333333333333
0;0;Radial.Univariado;220;0,0833333333333333
1;2;RedeNeural.TmpMaxima;220;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;220;0,0833333333333333
2;2;RedeNeural.TmpMedia;220;0,0833333333333333
0;2;RedeNeural.Univariado;220;0,0833333333333333
NA;NA;(Intercept);221;0
1;1;Linear.TmpMaxima;221;0,0833333333333333
3;1;Linear.TmpMaxMin;221;0,0833333333333333
2;1;Linear.TmpMedia;221;0,0833333333333333
0;1;Linear.Univariado;221;0,0833333333333333
1;0;Radial.TmpMaxima;221;0,0833333333333333
3;0;Radial.TmpMaxMin;221;0,0833333333333333
2;0;Radial.TmpMedia;221;0,0833333333333333
0;0;Radial.Univariado;221;0,0833333333333333
1;2;RedeNeural.TmpMaxima;221;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;221;0,0833333333333333
2;2;RedeNeural.TmpMedia;221;0,0833333333333333
0;2;RedeNeural.Univariado;221;0,0833333333333333
NA;NA;(Intercept);222;0
1;1;Linear.TmpMaxima;222;0,0833333333333333
3;1;Linear.TmpMaxMin;222;0,0833333333333333
2;1;Linear.TmpMedia;222;0,0833333333333333
0;1;Linear.Univariado;222;0,0833333333333333
1;0;Radial.TmpMaxima;222;0,0833333333333333
3;0;Radial.TmpMaxMin;222;0,0833333333333333
2;0;Radial.TmpMedia;222;0,0833333333333333
0;0;Radial.Univariado;222;0,0833333333333333
1;2;RedeNeural.TmpMaxima;222;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;222;0,0833333333333333
2;2;RedeNeural.TmpMedia;222;0,0833333333333333
0;2;RedeNeural.Univariado;222;0,0833333333333333
NA;NA;(Intercept);223;0
1;1;Linear.TmpMaxima;223;0,0833333333333333
3;1;Linear.TmpMaxMin;223;0,0833333333333333
2;1;Linear.TmpMedia;223;0,0833333333333333
0;1;Linear.Univariado;223;0,0833333333333333
1;0;Radial.TmpMaxima;223;0,0833333333333333
3;0;Radial.TmpMaxMin;223;0,0833333333333333
2;0;Radial.TmpMedia;223;0,0833333333333333
0;0;Radial.Univariado;223;0,0833333333333333
1;2;RedeNeural.TmpMaxima;223;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;223;0,0833333333333333
2;2;RedeNeural.TmpMedia;223;0,0833333333333333
0;2;RedeNeural.Univariado;223;0,0833333333333333
NA;NA;(Intercept);224;0
1;1;Linear.TmpMaxima;224;0,0833333333333333
3;1;Linear.TmpMaxMin;224;0,0833333333333333
2;1;Linear.TmpMedia;224;0,0833333333333333
0;1;Linear.Univariado;224;0,0833333333333333
1;0;Radial.TmpMaxima;224;0,0833333333333333
3;0;Radial.TmpMaxMin;224;0,0833333333333333
2;0;Radial.TmpMedia;224;0,0833333333333333
0;0;Radial.Univariado;224;0,0833333333333333
1;2;RedeNeural.TmpMaxima;224;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;224;0,0833333333333333
2;2;RedeNeural.TmpMedia;224;0,0833333333333333
0;2;RedeNeural.Univariado;224;0,0833333333333333
NA;NA;(Intercept);225;0
1;1;Linear.TmpMaxima;225;0,0833333333333333
3;1;Linear.TmpMaxMin;225;0,0833333333333333
2;1;Linear.TmpMedia;225;0,0833333333333333
0;1;Linear.Univariado;225;0,0833333333333333
1;0;Radial.TmpMaxima;225;0,0833333333333333
3;0;Radial.TmpMaxMin;225;0,0833333333333333
2;0;Radial.TmpMedia;225;0,0833333333333333
0;0;Radial.Univariado;225;0,0833333333333333
1;2;RedeNeural.TmpMaxima;225;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;225;0,0833333333333333
2;2;RedeNeural.TmpMedia;225;0,0833333333333333
0;2;RedeNeural.Univariado;225;0,0833333333333333
NA;NA;(Intercept);226;0
1;1;Linear.TmpMaxima;226;0,0833333333333333
3;1;Linear.TmpMaxMin;226;0,0833333333333333
2;1;Linear.TmpMedia;226;0,0833333333333333
0;1;Linear.Univariado;226;0,0833333333333333
1;0;Radial.TmpMaxima;226;0,0833333333333333
3;0;Radial.TmpMaxMin;226;0,0833333333333333
2;0;Radial.TmpMedia;226;0,0833333333333333
0;0;Radial.Univariado;226;0,0833333333333333
1;2;RedeNeural.TmpMaxima;226;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;226;0,0833333333333333
2;2;RedeNeural.TmpMedia;226;0,0833333333333333
0;2;RedeNeural.Univariado;226;0,0833333333333333
NA;NA;(Intercept);227;0
1;1;Linear.TmpMaxima;227;0,0833333333333333
3;1;Linear.TmpMaxMin;227;0,0833333333333333
2;1;Linear.TmpMedia;227;0,0833333333333333
0;1;Linear.Univariado;227;0,0833333333333333
1;0;Radial.TmpMaxima;227;0,0833333333333333
3;0;Radial.TmpMaxMin;227;0,0833333333333333
2;0;Radial.TmpMedia;227;0,0833333333333333
0;0;Radial.Univariado;227;0,0833333333333333
1;2;RedeNeural.TmpMaxima;227;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;227;0,0833333333333333
2;2;RedeNeural.TmpMedia;227;0,0833333333333333
0;2;RedeNeural.Univariado;227;0,0833333333333333
NA;NA;(Intercept);228;0
1;1;Linear.TmpMaxima;228;0,0833333333333333
3;1;Linear.TmpMaxMin;228;0,0833333333333333
2;1;Linear.TmpMedia;228;0,0833333333333333
0;1;Linear.Univariado;228;0,0833333333333333
1;0;Radial.TmpMaxima;228;0,0833333333333333
3;0;Radial.TmpMaxMin;228;0,0833333333333333
2;0;Radial.TmpMedia;228;0,0833333333333333
0;0;Radial.Univariado;228;0,0833333333333333
1;2;RedeNeural.TmpMaxima;228;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;228;0,0833333333333333
2;2;RedeNeural.TmpMedia;228;0,0833333333333333
0;2;RedeNeural.Univariado;228;0,0833333333333333
NA;NA;(Intercept);229;0
1;1;Linear.TmpMaxima;229;0,0833333333333333
3;1;Linear.TmpMaxMin;229;0,0833333333333333
2;1;Linear.TmpMedia;229;0,0833333333333333
0;1;Linear.Univariado;229;0,0833333333333333
1;0;Radial.TmpMaxima;229;0,0833333333333333
3;0;Radial.TmpMaxMin;229;0,0833333333333333
2;0;Radial.TmpMedia;229;0,0833333333333333
0;0;Radial.Univariado;229;0,0833333333333333
1;2;RedeNeural.TmpMaxima;229;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;229;0,0833333333333333
2;2;RedeNeural.TmpMedia;229;0,0833333333333333
0;2;RedeNeural.Univariado;229;0,0833333333333333
NA;NA;(Intercept);230;0
1;1;Linear.TmpMaxima;230;0,0833333333333333
3;1;Linear.TmpMaxMin;230;0,0833333333333333
2;1;Linear.TmpMedia;230;0,0833333333333333
0;1;Linear.Univariado;230;0,0833333333333333
1;0;Radial.TmpMaxima;230;0,0833333333333333
3;0;Radial.TmpMaxMin;230;0,0833333333333333
2;0;Radial.TmpMedia;230;0,0833333333333333
0;0;Radial.Univariado;230;0,0833333333333333
1;2;RedeNeural.TmpMaxima;230;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;230;0,0833333333333333
2;2;RedeNeural.TmpMedia;230;0,0833333333333333
0;2;RedeNeural.Univariado;230;0,0833333333333333
NA;NA;(Intercept);231;0
1;1;Linear.TmpMaxima;231;0,0833333333333333
3;1;Linear.TmpMaxMin;231;0,0833333333333333
2;1;Linear.TmpMedia;231;0,0833333333333333
0;1;Linear.Univariado;231;0,0833333333333333
1;0;Radial.TmpMaxima;231;0,0833333333333333
3;0;Radial.TmpMaxMin;231;0,0833333333333333
2;0;Radial.TmpMedia;231;0,0833333333333333
0;0;Radial.Univariado;231;0,0833333333333333
1;2;RedeNeural.TmpMaxima;231;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;231;0,0833333333333333
2;2;RedeNeural.TmpMedia;231;0,0833333333333333
0;2;RedeNeural.Univariado;231;0,0833333333333333
NA;NA;(Intercept);232;0
1;1;Linear.TmpMaxima;232;0,0833333333333333
3;1;Linear.TmpMaxMin;232;0,0833333333333333
2;1;Linear.TmpMedia;232;0,0833333333333333
0;1;Linear.Univariado;232;0,0833333333333333
1;0;Radial.TmpMaxima;232;0,0833333333333333
3;0;Radial.TmpMaxMin;232;0,0833333333333333
2;0;Radial.TmpMedia;232;0,0833333333333333
0;0;Radial.Univariado;232;0,0833333333333333
1;2;RedeNeural.TmpMaxima;232;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;232;0,0833333333333333
2;2;RedeNeural.TmpMedia;232;0,0833333333333333
0;2;RedeNeural.Univariado;232;0,0833333333333333
NA;NA;(Intercept);233;0
1;1;Linear.TmpMaxima;233;0,0833333333333333
3;1;Linear.TmpMaxMin;233;0,0833333333333333
2;1;Linear.TmpMedia;233;0,0833333333333333
0;1;Linear.Univariado;233;0,0833333333333333
1;0;Radial.TmpMaxima;233;0,0833333333333333
3;0;Radial.TmpMaxMin;233;0,0833333333333333
2;0;Radial.TmpMedia;233;0,0833333333333333
0;0;Radial.Univariado;233;0,0833333333333333
1;2;RedeNeural.TmpMaxima;233;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;233;0,0833333333333333
2;2;RedeNeural.TmpMedia;233;0,0833333333333333
0;2;RedeNeural.Univariado;233;0,0833333333333333
NA;NA;(Intercept);234;0
1;1;Linear.TmpMaxima;234;0,0833333333333333
3;1;Linear.TmpMaxMin;234;0,0833333333333333
2;1;Linear.TmpMedia;234;0,0833333333333333
0;1;Linear.Univariado;234;0,0833333333333333
1;0;Radial.TmpMaxima;234;0,0833333333333333
3;0;Radial.TmpMaxMin;234;0,0833333333333333
2;0;Radial.TmpMedia;234;0,0833333333333333
0;0;Radial.Univariado;234;0,0833333333333333
1;2;RedeNeural.TmpMaxima;234;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;234;0,0833333333333333
2;2;RedeNeural.TmpMedia;234;0,0833333333333333
0;2;RedeNeural.Univariado;234;0,0833333333333333
NA;NA;(Intercept);235;0
1;1;Linear.TmpMaxima;235;0,0833333333333333
3;1;Linear.TmpMaxMin;235;0,0833333333333333
2;1;Linear.TmpMedia;235;0,0833333333333333
0;1;Linear.Univariado;235;0,0833333333333333
1;0;Radial.TmpMaxima;235;0,0833333333333333
3;0;Radial.TmpMaxMin;235;0,0833333333333333
2;0;Radial.TmpMedia;235;0,0833333333333333
0;0;Radial.Univariado;235;0,0833333333333333
1;2;RedeNeural.TmpMaxima;235;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;235;0,0833333333333333
2;2;RedeNeural.TmpMedia;235;0,0833333333333333
0;2;RedeNeural.Univariado;235;0,0833333333333333
NA;NA;(Intercept);236;0
1;1;Linear.TmpMaxima;236;0,0833333333333333
3;1;Linear.TmpMaxMin;236;0,0833333333333333
2;1;Linear.TmpMedia;236;0,0833333333333333
0;1;Linear.Univariado;236;0,0833333333333333
1;0;Radial.TmpMaxima;236;0,0833333333333333
3;0;Radial.TmpMaxMin;236;0,0833333333333333
2;0;Radial.TmpMedia;236;0,0833333333333333
0;0;Radial.Univariado;236;0,0833333333333333
1;2;RedeNeural.TmpMaxima;236;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;236;0,0833333333333333
2;2;RedeNeural.TmpMedia;236;0,0833333333333333
0;2;RedeNeural.Univariado;236;0,0833333333333333
NA;NA;(Intercept);237;0
1;1;Linear.TmpMaxima;237;0,0833333333333333
3;1;Linear.TmpMaxMin;237;0,0833333333333333
2;1;Linear.TmpMedia;237;0,0833333333333333
0;1;Linear.Univariado;237;0,0833333333333333
1;0;Radial.TmpMaxima;237;0,0833333333333333
3;0;Radial.TmpMaxMin;237;0,0833333333333333
2;0;Radial.TmpMedia;237;0,0833333333333333
0;0;Radial.Univariado;237;0,0833333333333333
1;2;RedeNeural.TmpMaxima;237;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;237;0,0833333333333333
2;2;RedeNeural.TmpMedia;237;0,0833333333333333
0;2;RedeNeural.Univariado;237;0,0833333333333333
NA;NA;(Intercept);238;0
1;1;Linear.TmpMaxima;238;0,0833333333333333
3;1;Linear.TmpMaxMin;238;0,0833333333333333
2;1;Linear.TmpMedia;238;0,0833333333333333
0;1;Linear.Univariado;238;0,0833333333333333
1;0;Radial.TmpMaxima;238;0,0833333333333333
3;0;Radial.TmpMaxMin;238;0,0833333333333333
2;0;Radial.TmpMedia;238;0,0833333333333333
0;0;Radial.Univariado;238;0,0833333333333333
1;2;RedeNeural.TmpMaxima;238;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;238;0,0833333333333333
2;2;RedeNeural.TmpMedia;238;0,0833333333333333
0;2;RedeNeural.Univariado;238;0,0833333333333333
NA;NA;(Intercept);239;0
1;1;Linear.TmpMaxima;239;0,0833333333333333
3;1;Linear.TmpMaxMin;239;0,0833333333333333
2;1;Linear.TmpMedia;239;0,0833333333333333
0;1;Linear.Univariado;239;0,0833333333333333
1;0;Radial.TmpMaxima;239;0,0833333333333333
3;0;Radial.TmpMaxMin;239;0,0833333333333333
2;0;Radial.TmpMedia;239;0,0833333333333333
0;0;Radial.Univariado;239;0,0833333333333333
1;2;RedeNeural.TmpMaxima;239;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;239;0,0833333333333333
