Ano;Mes;Dia;Hora;Min;Carga
2016;11;7;17;0;41375,4
2016;11;7;18;0;39434,2
2016;11;7;19;0;37534,3
2016;11;7;20;0;38765,4
2016;11;7;21;0;40393,4
2016;11;7;22;0;40284,8
2016;11;7;23;0;39139,6
2016;11;8;0;0;36065,6
2016;11;8;1;0;33111,9
2016;11;8;2;0;30826,2
2016;11;8;3;0;29511,7
2016;11;8;4;0;28953,3
2016;11;8;5;0;29070,3
2016;11;8;6;0;30500,5
2016;11;8;7;0;32245,3
2016;11;8;8;0;34179,3
2016;11;8;9;0;36979,4
2016;11;8;10;0;38995,2
2016;11;8;11;0;40490,8
2016;11;8;12;0;41100,2
2016;11;8;13;0;40524,1
2016;11;8;14;0;41585,4
2016;11;8;15;0;42565,9
2016;11;8;16;0;42664,4
2016;11;8;17;0;42236,8
2016;11;8;18;0;40220,1
2016;11;8;19;0;38092,4
2016;11;8;20;0;39038,8
2016;11;8;21;0;40706,9
2016;11;8;22;0;40717,4
2016;11;8;23;0;39797,4
2016;11;9;0;0;36937,6
2016;11;9;1;0;33648
2016;11;9;2;0;31440,6
2016;11;9;3;0;30119,7
2016;11;9;4;0;29556,4
2016;11;9;5;0;29657,2
2016;11;9;6;0;30862,9
2016;11;9;7;0;32676,7
2016;11;9;8;0;34845,1
2016;11;9;9;0;37922,9
2016;11;9;10;0;39947,8
2016;11;9;11;0;41710,3
2016;11;9;12;0;42228,4
2016;11;9;13;0;41755,5
2016;11;9;14;0;42697
2016;11;9;15;0;43499,2
2016;11;9;16;0;43605,1
2016;11;9;17;0;43182,4
2016;11;9;18;0;40868,9
2016;11;9;19;0;38438,2
2016;11;9;20;0;39271,9
2016;11;9;21;0;40060,9
2016;11;9;22;0;40263,5
2016;11;9;23;0;39695,1
2016;11;10;0;0;37287,4
2016;11;10;1;0;34622,6
2016;11;10;2;0;32352,3
2016;11;10;3;0;31078,3
2016;11;10;4;0;30300,8
2016;11;10;5;0;30407,5
2016;11;10;6;0;31817
2016;11;10;7;0;33261,2
2016;11;10;8;0;35120,2
2016;11;10;9;0;38337,8
2016;11;10;10;0;40357
2016;11;10;11;0;41916,1
2016;11;10;12;0;42542,7
2016;11;10;13;0;42112
2016;11;10;14;0;43016,6
2016;11;10;15;0;44008,4
2016;11;10;16;0;44105,2
2016;11;10;17;0;43819,8
2016;11;10;18;0;41782,1
2016;11;10;19;0;40269,7
2016;11;10;20;0;41915,8
2016;11;10;21;0;42521,4
2016;11;10;22;0;42175,6
2016;11;10;23;0;41304,6
2016;11;11;0;0;38921,7
2016;11;11;1;0;36035,9
2016;11;11;2;0;33570,3
2016;11;11;3;0;32262,4
2016;11;11;4;0;31576
2016;11;11;5;0;31405,5
2016;11;11;6;0;32469,7
2016;11;11;7;0;33810,5
2016;11;11;8;0;36104,8
2016;11;11;9;0;39610,5
2016;11;11;10;0;41901,5
2016;11;11;11;0;43724,3
2016;11;11;12;0;44162,4
2016;11;11;13;0;43608
2016;11;11;14;0;44654
2016;11;11;15;0;45279,4
2016;11;11;16;0;44852,4
2016;11;11;17;0;43579
2016;11;11;18;0;41305,2
2016;11;11;19;0;39033,6
2016;11;11;20;0;40409,8
2016;11;11;21;0;41390,2
2016;11;11;22;0;40898,3
2016;11;11;23;0;39992,9
2016;11;12;0;0;37898,8
2016;11;12;1;0;35303,9
2016;11;12;2;0;33293,9
2016;11;12;3;0;31723,4
2016;11;12;4;0;30897,2
2016;11;12;5;0;30705,9
2016;11;12;6;0;30896
2016;11;12;7;0;30401,8
2016;11;12;8;0;31368,2
2016;11;12;9;0;33083,6
2016;11;12;10;0;34734,8
2016;11;12;11;0;35558,7
2016;11;12;12;0;35492,3
2016;11;12;13;0;35239,8
2016;11;12;14;0;34742,6
2016;11;12;15;0;34085,1
2016;11;12;16;0;33947,2
2016;11;12;17;0;33897,2
2016;11;12;18;0;34061,2
2016;11;12;19;0;34587,2
2016;11;12;20;0;37269,4
2016;11;12;21;0;37936,9
2016;11;12;22;0;36495,6
2016;11;12;23;0;34670,9
2016;11;13;0;0;32493,6
2016;11;13;1;0;30231,5
2016;11;13;2;0;28271,4
2016;11;13;3;0;26861
2016;11;13;4;0;26436
2016;11;13;5;0;26051,6
2016;11;13;6;0;26095
2016;11;13;7;0;25507
2016;11;13;8;0;25181,3
2016;11;13;9;0;26138,2
2016;11;13;10;0;27064,2
2016;11;13;11;0;27857,9
2016;11;13;12;0;28465,4
2016;11;13;13;0;28832
2016;11;13;14;0;28608,2
2016;11;13;15;0;28158
2016;11;13;16;0;28177,2
2016;11;13;17;0;28652
2016;11;13;18;0;29834,2
2016;11;13;19;0;30859,6
2016;11;13;20;0;33225,6
2016;11;13;21;0;34243,7
2016;11;13;22;0;33655,4
2016;11;13;23;0;32624,7
2016;11;14;0;0;30734,8
2016;11;14;1;0;28558,5
2016;11;14;2;0;26890,6
2016;11;14;3;0;25903,7
2016;11;14;4;0;25461,3
2016;11;14;5;0;25470,3
2016;11;14;6;0;26462,8
2016;11;14;7;0;27785,2
2016;11;14;8;0;29626,7
2016;11;14;9;0;32414,4
2016;11;14;10;0;34371,9
2016;11;14;11;0;35593,4
2016;11;14;12;0;35628,3
2016;11;14;13;0;35306,1
2016;11;14;14;0;35467,7
2016;11;14;15;0;35563,9
2016;11;14;16;0;35740,3
2016;11;14;17;0;35745
2016;11;14;18;0;35087,6
2016;11;14;19;0;34380,1
2016;11;14;20;0;35815,7
2016;11;14;21;0;36995,8
2016;11;14;22;0;35816,6
2016;11;14;23;0;34652,9
2016;11;15;0;0;32243,2
2016;11;15;1;0;30216,4
2016;11;15;2;0;27975
2016;11;15;3;0;26713,1
2016;11;15;4;0;26002,3
2016;11;15;5;0;25679,6
2016;11;15;6;0;25814,2
2016;11;15;7;0;25222
2016;11;15;8;0;25667,5
2016;11;15;9;0;27652,8
2016;11;15;10;0;29391,5
2016;11;15;11;0;30992,9
2016;11;15;12;0;31713,8
2016;11;15;13;0;32066,6
2016;11;15;14;0;32052,9
2016;11;15;15;0;32037,8
2016;11;15;16;0;31869
2016;11;15;17;0;31933,1
2016;11;15;18;0;32145,3
2016;11;15;19;0;32746,5
2016;11;15;20;0;35497,9
2016;11;15;21;0;37637,6
2016;11;15;22;0;36672,1
2016;11;15;23;0;35663,8
2016;11;16;0;0;33239
2016;11;16;1;0;31029,5
2016;11;16;2;0;29156,8
2016;11;16;3;0;27776,7
2016;11;16;4;0;26903,2
2016;11;16;5;0;26933,4
2016;11;16;6;0;28682,7
2016;11;16;7;0;30602,1
2016;11;16;8;0;32930,8
2016;11;16;9;0;36148,2
2016;11;16;10;0;38347,3
2016;11;16;11;0;39999,7
2016;11;16;12;0;40514,3
2016;11;16;13;0;39857,6
2016;11;16;14;0;40495,7
2016;11;16;15;0;41248,6
2016;11;16;16;0;41383,8
2016;11;16;17;0;40802,4
2016;11;16;18;0;39147,9
2016;11;16;19;0;37546,8
2016;11;16;20;0;38709,7
2016;11;16;21;0;40037,3
2016;11;16;22;0;39446,6
2016;11;16;23;0;38455,1
2016;11;17;0;0;35636,6
2016;11;17;1;0;32596,2
2016;11;17;2;0;30108
2016;11;17;3;0;28739,1
2016;11;17;4;0;28011,8
2016;11;17;5;0;28216
2016;11;17;6;0;29628,1
2016;11;17;7;0;31230,5
2016;11;17;8;0;33389,1
2016;11;17;9;0;36583,9
2016;11;17;10;0;38671,4
2016;11;17;11;0;40285,9
2016;11;17;12;0;40876,2
2016;11;17;13;0;40345,3
2016;11;17;14;0;41321,2
2016;11;17;15;0;41965
2016;11;17;16;0;41912,1
2016;11;17;17;0;41403,7
2016;11;17;18;0;39292,1
2016;11;17;19;0;37444,3
2016;11;17;20;0;38600
2016;11;17;21;0;40037,8
2016;11;17;22;0;39423,4
2016;11;17;23;0;38510,3
2016;11;18;0;0;35766
2016;11;18;1;0;32889,3
2016;11;18;2;0;30736,6
2016;11;18;3;0;29447,5
2016;11;18;4;0;28805,6
2016;11;18;5;0;28739,7
2016;11;18;6;0;29929,4
2016;11;18;7;0;31738,9
2016;11;18;8;0;33727,3
2016;11;18;9;0;36455,2
2016;11;18;10;0;38179,6
2016;11;18;11;0;39381,4
2016;11;18;12;0;39408,8
2016;11;18;13;0;38310,3
2016;11;18;14;0;38589,7
2016;11;18;15;0;38953,4
2016;11;18;16;0;38926,7
2016;11;18;17;0;37860,7
2016;11;18;18;0;36640,4
2016;11;18;19;0;35571,9
2016;11;18;20;0;36370,2
2016;11;18;21;0;37336,3
2016;11;18;22;0;36421,1
2016;11;18;23;0;35380,2
2016;11;19;0;0;32779,3
2016;11;19;1;0;29997,5
2016;11;19;2;0;27994,6
2016;11;19;3;0;26760,8
2016;11;19;4;0;26024,6
2016;11;19;5;0;25563,7
2016;11;19;6;0;25891,3
2016;11;19;7;0;25730,9
2016;11;19;8;0;27161,8
2016;11;19;9;0;29239,4
2016;11;19;10;0;30819,5
2016;11;19;11;0;31660,4
2016;11;19;12;0;31832,9
2016;11;19;13;0;31594,5
2016;11;19;14;0;31455,5
2016;11;19;15;0;31215,6
2016;11;19;16;0;31197
2016;11;19;17;0;31179,5
2016;11;19;18;0;31318,1
2016;11;19;19;0;31850,9
2016;11;19;20;0;34158,8
2016;11;19;21;0;36142,8
2016;11;19;22;0;34394,9
2016;11;19;23;0;32343,7
2016;11;20;0;0;29868,1
2016;11;20;1;0;27617,2
2016;11;20;2;0;25712,6
2016;11;20;3;0;24518,3
2016;11;20;4;0;23795,5
2016;11;20;5;0;23387,2
2016;11;20;6;0;23083,7
2016;11;20;7;0;21983
2016;11;20;8;0;22321,2
2016;11;20;9;0;23788,5
2016;11;20;10;0;25153
2016;11;20;11;0;26368,3
2016;11;20;12;0;27354,5
2016;11;20;13;0;27573,8
2016;11;20;14;0;27359,1
2016;11;20;15;0;27155,3
2016;11;20;16;0;27196,4
2016;11;20;17;0;27649
2016;11;20;18;0;28983,5
2016;11;20;19;0;30073,3
2016;11;20;20;0;32219,7
2016;11;20;21;0;34656,3
2016;11;20;22;0;34206,8
2016;11;20;23;0;32947,7
2016;11;21;0;0;30342,7
2016;11;21;1;0;27695,7
2016;11;21;2;0;25870
2016;11;21;3;0;24957,9
2016;11;21;4;0;24605,7
2016;11;21;5;0;24845,8
2016;11;21;6;0;26314,7
2016;11;21;7;0;28522,5
2016;11;21;8;0;31152,7
2016;11;21;9;0;34127,5
2016;11;21;10;0;36005,7
2016;11;21;11;0;37711,2
2016;11;21;12;0;38461,8
2016;11;21;13;0;37835,9
2016;11;21;14;0;38603,9
2016;11;21;15;0;39217,3
2016;11;21;16;0;39498,8
2016;11;21;17;0;39156,3
2016;11;21;18;0;37439,8
2016;11;21;19;0;35719,7
2016;11;21;20;0;37303
2016;11;21;21;0;39659,9
2016;11;21;22;0;39179,8
2016;11;21;23;0;37991,6
2016;11;22;0;0;34674,1
2016;11;22;1;0;31730,4
2016;11;22;2;0;29386,5
2016;11;22;3;0;28232
2016;11;22;4;0;27699,1
2016;11;22;5;0;27858,8
2016;11;22;6;0;29326,9
2016;11;22;7;0;31191,4
2016;11;22;8;0;33566,8
2016;11;22;9;0;36371,2
2016;11;22;10;0;38062,5
2016;11;22;11;0;39531,5
2016;11;22;12;0;40154
2016;11;22;13;0;39601,2
2016;11;22;14;0;40240,4
2016;11;22;15;0;41106,2
2016;11;22;16;0;41085,5
2016;11;22;17;0;40574,3
2016;11;22;18;0;38935
2016;11;22;19;0;37606,3
2016;11;22;20;0;38826,1
2016;11;22;21;0;39978,4
2016;11;22;22;0;39322,9
2016;11;22;23;0;38170,8
2016;11;23;0;0;34989,5
2016;11;23;1;0;32410
2016;11;23;2;0;30309,3
2016;11;23;3;0;29039,9
2016;11;23;4;0;28333,3
2016;11;23;5;0;28451,5
2016;11;23;6;0;29749,6
2016;11;23;7;0;31813,6
2016;11;23;8;0;33876,4
2016;11;23;9;0;36419,2
2016;11;23;10;0;37986,3
2016;11;23;11;0;39309,8
2016;11;23;12;0;39561,7
2016;11;23;13;0;38753,7
2016;11;23;14;0;39491,4
2016;11;23;15;0;40507,5
2016;11;23;16;0;40684,5
2016;11;23;17;0;40599
2016;11;23;18;0;39099,1
2016;11;23;19;0;37546,2
2016;11;23;20;0;38419,6
2016;11;23;21;0;40189,2
2016;11;23;22;0;39741,6
2016;11;23;23;0;38582,5
2016;11;24;0;0;35621
2016;11;24;1;0;32673
2016;11;24;2;0;30449,4
2016;11;24;3;0;29238,2
2016;11;24;4;0;28590,6
2016;11;24;5;0;28734,3
2016;11;24;6;0;29987,5
2016;11;24;7;0;31771,2
2016;11;24;8;0;33985,2
2016;11;24;9;0;36853
2016;11;24;10;0;38703,4
2016;11;24;11;0;40263,6
2016;11;24;12;0;40819,4
2016;11;24;13;0;40219,5
2016;11;24;14;0;41020,8
2016;11;24;15;0;41807
2016;11;24;16;0;41809,8
2016;11;24;17;0;41558,8
2016;11;24;18;0;39657,1
2016;11;24;19;0;37844,4
2016;11;24;20;0;38505,1
2016;11;24;21;0;40339,9
2016;11;24;22;0;39806,6
2016;11;24;23;0;38700,2
2016;11;25;0;0;36035,4
2016;11;25;1;0;33400,7
2016;11;25;2;0;30948,4
2016;11;25;3;0;29650,9
2016;11;25;4;0;29007,7
2016;11;25;5;0;29052,5
2016;11;25;6;0;30250,5
2016;11;25;7;0;31958,9
2016;11;25;8;0;34138,2
2016;11;25;9;0;37299,4
2016;11;25;10;0;39326,5
2016;11;25;11;0;40799,2
2016;11;25;12;0;41282
2016;11;25;13;0;40875,7
2016;11;25;14;0;41985
2016;11;25;15;0;42782,3
2016;11;25;16;0;42676,8
2016;11;25;17;0;41450,8
2016;11;25;18;0;39508
2016;11;25;19;0;37301,5
2016;11;25;20;0;38240
2016;11;25;21;0;39690,9
2016;11;25;22;0;39219,1
2016;11;25;23;0;38746,7
2016;11;26;0;0;36527,9
2016;11;26;1;0;33669,5
2016;11;26;2;0;31472,1
2016;11;26;3;0;30206,5
2016;11;26;4;0;29422,1
2016;11;26;5;0;29166,2
2016;11;26;6;0;29347
2016;11;26;7;0;28998,9
2016;11;26;8;0;30225,2
2016;11;26;9;0;32444,6
2016;11;26;10;0;34194,5
2016;11;26;11;0;35293,1
2016;11;26;12;0;35513,4
2016;11;26;13;0;35392,9
2016;11;26;14;0;35359,5
2016;11;26;15;0;35403,1
2016;11;26;16;0;35285,8
2016;11;26;17;0;34966,5
2016;11;26;18;0;34939,1
2016;11;26;19;0;35052,5
2016;11;26;20;0;36623,4
2016;11;26;21;0;38423,3
2016;11;26;22;0;37202,5
2016;11;26;23;0;35376,7
2016;11;27;0;0;33598,2
2016;11;27;1;0;31607,5
2016;11;27;2;0;29716,8
2016;11;27;3;0;28380,1
2016;11;27;4;0;27586,2
2016;11;27;5;0;27212,8
2016;11;27;6;0;27113,3
2016;11;27;7;0;26019,8
2016;11;27;8;0;26312,4
2016;11;27;9;0;27584
2016;11;27;10;0;28940,4
2016;11;27;11;0;30080,1
2016;11;27;12;0;30900,9
2016;11;27;13;0;31218,1
2016;11;27;14;0;31254,7
2016;11;27;15;0;31290,5
2016;11;27;16;0;31404,7
2016;11;27;17;0;31729,1
2016;11;27;18;0;32488,3
2016;11;27;19;0;32908,5
2016;11;27;20;0;34819,6
2016;11;27;21;0;37023,8
2016;11;27;22;0;37104,6
2016;11;27;23;0;36373,4
2016;11;28;0;0;34601,1
2016;11;28;1;0;32334,9
2016;11;28;2;0;30474,4
2016;11;28;3;0;29452,3
2016;11;28;4;0;28826,4
2016;11;28;5;0;28960,6
2016;11;28;6;0;30266,4
2016;11;28;7;0;31921,8
2016;11;28;8;0;34449,2
2016;11;28;9;0;38232,9
2016;11;28;10;0;40767,3
2016;11;28;11;0;42700,6
2016;11;28;12;0;43463,8
2016;11;28;13;0;43036,7
2016;11;28;14;0;44331,8
2016;11;28;15;0;45187,7
2016;11;28;16;0;45069,2
2016;11;28;17;0;44487,3
2016;11;28;18;0;41901,3
2016;11;28;19;0;39325,2
2016;11;28;20;0;40099,2
2016;11;28;21;0;42413,3
2016;11;28;22;0;42425,9
2016;11;28;23;0;41736,2
2016;11;29;0;0;38923
2016;11;29;1;0;36481,6
2016;11;29;2;0;34128,2
2016;11;29;3;0;32644
2016;11;29;4;0;32182,9
2016;11;29;5;0;32093
2016;11;29;6;0;33082,4
2016;11;29;7;0;34357,4
2016;11;29;8;0;36807,1
2016;11;29;9;0;40099,7
2016;11;29;10;0;41992,5
2016;11;29;11;0;43487,4
2016;11;29;12;0;43838
2016;11;29;13;0;43079,1
2016;11;29;14;0;44055,8
2016;11;29;15;0;44774,8
2016;11;29;16;0;44699,6
2016;11;29;17;0;44072,3
2016;11;29;18;0;41637,2
2016;11;29;19;0;39357,2
2016;11;29;20;0;39907,8
2016;11;29;21;0;41527,1
2016;11;29;22;0;41106
2016;11;29;23;0;40215
2016;11;30;0;0;37294,6
2016;11;30;1;0;34370,8
2016;11;30;2;0;32439
2016;11;30;3;0;30986,1
2016;11;30;4;0;30196,5
2016;11;30;5;0;30205,5
2016;11;30;6;0;31221,3
2016;11;30;7;0;32863,5
2016;11;30;8;0;34868,3
2016;11;30;9;0;37496,5
2016;11;30;10;0;39135,9
2016;11;30;11;0;40348,7
2016;11;30;12;0;40395,8
2016;11;30;13;0;39457,4
2016;11;30;14;0;40127,7
2016;11;30;15;0;40646,6
2016;11;30;16;0;40444
2016;11;30;17;0;39979,9
2016;11;30;18;0;38432,4
2016;11;30;19;0;36830
2016;11;30;20;0;37572
2016;11;30;21;0;39177,1
2016;11;30;22;0;38958,3
2016;11;30;23;0;37828,4
2016;12;1;0;0;34910,2
2016;12;1;1;0;31838,7
2016;12;1;2;0;29629,4
2016;12;1;3;0;28365
2016;12;1;4;0;27779,1
2016;12;1;5;0;27892,1
2016;12;1;6;0;29227,2
2016;12;1;7;0;30994,3
2016;12;1;8;0;33226,4
2016;12;1;9;0;35773,7
2016;12;1;10;0;37401,7
2016;12;1;11;0;38669,5
2016;12;1;12;0;38967,6
2016;12;1;13;0;38247
2016;12;1;14;0;38707,4
2016;12;1;15;0;39374,5
2016;12;1;16;0;39460,3
2016;12;1;17;0;39290,3
2016;12;1;18;0;37825,3
2016;12;1;19;0;36620,9
2016;12;1;20;0;37445,1
2016;12;1;21;0;39150,7
2016;12;1;22;0;38900,4
2016;12;1;23;0;37945,1
2016;12;2;0;0;35005,4
2016;12;2;1;0;32255,2
2016;12;2;2;0;29796,8
2016;12;2;3;0;28629,5
2016;12;2;4;0;27971,6
2016;12;2;5;0;28156,1
2016;12;2;6;0;29489,2
2016;12;2;7;0;31371,1
2016;12;2;8;0;33659,7
2016;12;2;9;0;36322,6
2016;12;2;10;0;38026,7
2016;12;2;11;0;39516,7
2016;12;2;12;0;39947,2
2016;12;2;13;0;39390,7
2016;12;2;14;0;40326,5
2016;12;2;15;0;41043,8
2016;12;2;16;0;41042,4
2016;12;2;17;0;40225,3
2016;12;2;18;0;38544,4
2016;12;2;19;0;36933,8
2016;12;2;20;0;37787,8
2016;12;2;21;0;39452,5
2016;12;2;22;0;39043,8
2016;12;2;23;0;38223,1
2016;12;3;0;0;35981
2016;12;3;1;0;33612,6
2016;12;3;2;0;31361,6
2016;12;3;3;0;29869,1
2016;12;3;4;0;28926,7
2016;12;3;5;0;28648,1
2016;12;3;6;0;28896,8
2016;12;3;7;0;28803,3
2016;12;3;8;0;30161,3
2016;12;3;9;0;32493
2016;12;3;10;0;34371,2
2016;12;3;11;0;35411
2016;12;3;12;0;35758,7
2016;12;3;13;0;35728,9
2016;12;3;14;0;35629,8
2016;12;3;15;0;35572,5
2016;12;3;16;0;35608,5
2016;12;3;17;0;35264,5
2016;12;3;18;0;35318,8
2016;12;3;19;0;35519,3
2016;12;3;20;0;37227,8
2016;12;3;21;0;38787
2016;12;3;22;0;37866,2
2016;12;3;23;0;35823,8
2016;12;4;0;0;33849,1
2016;12;4;1;0;31942,9
2016;12;4;2;0;30019,5
2016;12;4;3;0;28606,4
2016;12;4;4;0;27822,2
2016;12;4;5;0;27656,3
2016;12;4;6;0;27573,5
2016;12;4;7;0;26607,2
2016;12;4;8;0;26469,8
2016;12;4;9;0;27901,7
2016;12;4;10;0;29040,9
2016;12;4;11;0;29968,7
2016;12;4;12;0;30668,6
2016;12;4;13;0;30907,9
2016;12;4;14;0;30868,5
2016;12;4;15;0;30666,3
2016;12;4;16;0;30666,3
2016;12;4;17;0;30986,5
2016;12;4;18;0;31762,5
2016;12;4;19;0;32430,1
2016;12;4;20;0;33773,4
2016;12;4;21;0;35955,4
2016;12;4;22;0;35723,3
2016;12;4;23;0;34424,3
2016;12;5;0;0;32422,9
2016;12;5;1;0;30215
2016;12;5;2;0;28509,2
2016;12;5;3;0;27568,4
2016;12;5;4;0;27133,7
2016;12;5;5;0;27244,8
2016;12;5;6;0;28710,2
2016;12;5;7;0;30724,6
2016;12;5;8;0;33017,7
2016;12;5;9;0;36118,3
2016;12;5;10;0;38069,8
2016;12;5;11;0;39516,3
2016;12;5;12;0;39857,3
2016;12;5;13;0;39405,3
2016;12;5;14;0;40125,8
2016;12;5;15;0;40758,6
2016;12;5;16;0;40606,5
2016;12;5;17;0;40362,7
2016;12;5;18;0;38381,2
2016;12;5;19;0;36516,8
2016;12;5;20;0;36981,6
2016;12;5;21;0;39925,4
2016;12;5;22;0;39884,5
2016;12;5;23;0;38794,3
2016;12;6;0;0;35617,6
2016;12;6;1;0;32736,3
2016;12;6;2;0;30463,2
2016;12;6;3;0;29014,4
2016;12;6;4;0;28463,2
2016;12;6;5;0;28619,1
2016;12;6;6;0;29743,8
2016;12;6;7;0;31084,9
2016;12;6;8;0;33695,9
2016;12;6;9;0;36906,7
2016;12;6;10;0;39047,2
2016;12;6;11;0;40482,8
2016;12;6;12;0;40828,1
2016;12;6;13;0;40540,8
2016;12;6;14;0;41782
2016;12;6;15;0;42669,4
2016;12;6;16;0;42866,1
2016;12;6;17;0;42470,6
2016;12;6;18;0;40308
2016;12;6;19;0;37774,4
2016;12;6;20;0;37871,4
2016;12;6;21;0;40979,1
2016;12;6;22;0;40981,2
2016;12;6;23;0;40091
2016;12;7;0;0;37149,2
2016;12;7;1;0;33968,5
2016;12;7;2;0;31679,6
2016;12;7;3;0;30129,2
2016;12;7;4;0;29336,8
2016;12;7;5;0;29365,8
2016;12;7;6;0;30625,5
2016;12;7;7;0;31941,2
2016;12;7;8;0;34614,5
2016;12;7;9;0;37937,6
2016;12;7;10;0;40265,1
2016;12;7;11;0;41770,8
2016;12;7;12;0;42204,3
2016;12;7;13;0;41722,4
2016;12;7;14;0;43044,8
2016;12;7;15;0;43870,5
2016;12;7;16;0;43820,8
2016;12;7;17;0;43224,5
2016;12;7;18;0;41059
2016;12;7;19;0;38613,2
2016;12;7;20;0;38672,1
2016;12;7;21;0;41051,7
2016;12;7;22;0;40772,8
2016;12;7;23;0;40223,1
2016;12;8;0;0;37516
2016;12;8;1;0;34871,8
2016;12;8;2;0;32760,6
2016;12;8;3;0;31436,8
2016;12;8;4;0;30890,9
2016;12;8;5;0;30911,6
2016;12;8;6;0;31813,7
2016;12;8;7;0;32709,8
2016;12;8;8;0;34945,1
2016;12;8;9;0;38000,1
2016;12;8;10;0;40126,4
2016;12;8;11;0;41502,9
2016;12;8;12;0;41794,1
2016;12;8;13;0;41687,8
2016;12;8;14;0;42903,6
2016;12;8;15;0;43708,6
2016;12;8;16;0;43913,2
2016;12;8;17;0;43369
2016;12;8;18;0;41453,3
2016;12;8;19;0;39553,8
2016;12;8;20;0;39980,8
2016;12;8;21;0;41594,8
2016;12;8;22;0;41293,7
2016;12;8;23;0;40689,5
2016;12;9;0;0;38450,3
2016;12;9;1;0;35754,1
2016;12;9;2;0;33440,6
2016;12;9;3;0;32228,5
2016;12;9;4;0;31553,3
2016;12;9;5;0;31430,9
2016;12;9;6;0;32453,7
2016;12;9;7;0;33561,3
2016;12;9;8;0;35947,2
2016;12;9;9;0;39146,1
2016;12;9;10;0;41348,6
2016;12;9;11;0;42610,4
2016;12;9;12;0;42810,3
2016;12;9;13;0;42418,1
2016;12;9;14;0;43620,9
2016;12;9;15;0;44364,2
2016;12;9;16;0;44081,8
2016;12;9;17;0;42791,1
2016;12;9;18;0;41140,8
2016;12;9;19;0;39363,3
2016;12;9;20;0;39779,8
2016;12;9;21;0;41394,3
2016;12;9;22;0;40910,8
2016;12;9;23;0;40227,7
2016;12;10;0;0;38074,8
2016;12;10;1;0;35545,4
2016;12;10;2;0;33514
2016;12;10;3;0;32145
2016;12;10;4;0;31229,5
2016;12;10;5;0;30920,5
2016;12;10;6;0;31069,7
2016;12;10;7;0;31015,2
2016;12;10;8;0;32144,3
2016;12;10;9;0;33965,3
2016;12;10;10;0;35697,8
2016;12;10;11;0;36601,8
2016;12;10;12;0;36727,7
2016;12;10;13;0;36603,6
2016;12;10;14;0;36439,7
2016;12;10;15;0;36315,3
2016;12;10;16;0;36170,6
2016;12;10;17;0;36104,3
2016;12;10;18;0;36099,4
2016;12;10;19;0;36130,2
2016;12;10;20;0;37267,1
2016;12;10;21;0;39545
2016;12;10;22;0;38613,5
2016;12;10;23;0;36838
2016;12;11;0;0;35234,5
2016;12;11;1;0;33292,8
2016;12;11;2;0;31529,3
2016;12;11;3;0;30148
2016;12;11;4;0;29355,1
2016;12;11;5;0;28869,8
2016;12;11;6;0;28672,5
2016;12;11;7;0;27708,5
2016;12;11;8;0;27632,7
2016;12;11;9;0;28870,3
2016;12;11;10;0;30150,5
2016;12;11;11;0;31162,8
2016;12;11;12;0;31826,6
2016;12;11;13;0;31911,9
2016;12;11;14;0;31814,9
2016;12;11;15;0;31876,5
2016;12;11;16;0;32067
2016;12;11;17;0;32421,3
2016;12;11;18;0;33122,6
2016;12;11;19;0;33466,5
2016;12;11;20;0;34948,4
2016;12;11;21;0;37568,8
2016;12;11;22;0;37837,3
2016;12;11;23;0;37300,3
2016;12;12;0;0;35501,5
2016;12;12;1;0;33199,3
2016;12;12;2;0;31424,8
2016;12;12;3;0;30232,7
2016;12;12;4;0;29755,3
2016;12;12;5;0;29703,3
2016;12;12;6;0;30905
2016;12;12;7;0;32430,7
2016;12;12;8;0;35077
2016;12;12;9;0;38590,6
2016;12;12;10;0;40742,6
2016;12;12;11;0;42021,8
2016;12;12;12;0;42211,2
2016;12;12;13;0;41824,3
2016;12;12;14;0;42833,4
2016;12;12;15;0;43463,7
2016;12;12;16;0;43455
2016;12;12;17;0;43007,5
2016;12;12;18;0;41003,1
2016;12;12;19;0;39171,2
2016;12;12;20;0;39187,2
2016;12;12;21;0;41131,1
2016;12;12;22;0;41230,5
2016;12;12;23;0;40564,9
2016;12;13;0;0;37884,5
2016;12;13;1;0;34929,2
2016;12;13;2;0;32987,4
2016;12;13;3;0;31848,4
2016;12;13;4;0;31088,6
2016;12;13;5;0;31011,5
2016;12;13;6;0;32070,6
2016;12;13;7;0;33410,5
2016;12;13;8;0;35845,6
2016;12;13;9;0;39075
2016;12;13;10;0;41161,9
2016;12;13;11;0;42693,1
2016;12;13;12;0;42720,3
2016;12;13;13;0;42251,6
2016;12;13;14;0;43582,5
2016;12;13;15;0;44297,1
2016;12;13;16;0;44253
2016;12;13;17;0;43736,2
2016;12;13;18;0;41692,2
2016;12;13;19;0;39583
2016;12;13;20;0;39935,8
2016;12;13;21;0;41984,5
2016;12;13;22;0;41958,6
2016;12;13;23;0;40944,4
2016;12;14;0;0;38244,1
2016;12;14;1;0;35323,1
2016;12;14;2;0;33170
2016;12;14;3;0;31785,2
2016;12;14;4;0;31002,7
2016;12;14;5;0;30948,4
2016;12;14;6;0;31767,4
2016;12;14;7;0;33156,9
2016;12;14;8;0;35527,9
2016;12;14;9;0;38397,9
2016;12;14;10;0;40189,6
2016;12;14;11;0;41391,9
2016;12;14;12;0;41542,4
